Date,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1/24/2023,142.53,242.04,491.6,168.31,223.89,47.67333333,138.45,141.82,180.83,317.69,108.52,60.55,47.81,269.56,126.83,106,40.42,259.7,206.93,141.49,154.86,348.33,257.61,29.92,155.33,211.98,115,193.25,74.94,35.9
1/25/2023,141.86,240.61,492.5,169.51,224.9,47.44666667,139.12,141.72,179.08,317.26,108.59,60.93,47.98,273,126.82,108.12,40.33,256.54,206.67,140.76,156.17,349.63,258.44,29.7,156.77,212.68,112.93,190.74,73.53,36.28
1/26/2023,143.96,248,492.48,168.89,224.71,47.40333333,139.98,141.15,187.79,313.81,106.87,60.81,48.34,274.72,127.53,109.7,40.27,254.88,209.35,134.45,165.09,354.97,262.12,30.09,155.88,212.73,113.55,192.11,73.73,36.5
1/27/2023,145.93,248.16,486.05,168.23,231.44,47.76666667,140.32,140.57,179.45,316.69,105.38,60.49,48.51,272.46,127.53,109.54,40.64,253.65,208.13,134.39,164.52,353.7,264.54,28.16,172.31,211.17,115.25,188.76,73.55,37.17
1/30/2023,143,242.71,485.79,162,229.1,47.38333333,139.13,141.01,174.2,314.24,106.09,60.64,48.22,270.89,126.37,107.59,41.05,251.59,205.78,135.3,164.75,357.46,261.5,27.95,172.66,209.67,112.58,187.91,72.65,36.53
1/31/2023,144.29,247.81,499.19,163.42,230.21,47.95666667,139.96,142.38,174.02,324.17,107.41,61.32,48.67,267.4,127.33,108.49,41.57,252.4,208.48,134.73,167.97,365.81,252.29,28.26,174.93,213,115.08,191.12,73.95,36.86
2/1/2023,145.43,252.75,497,164.92,230.9,48.22333333,139.59,143.19,171.36,328.09,106.98,61.33,48.57,266.27,129.5,109.39,41.69,246.41,206.72,135.09,171.82,365.71,249.54,29.07,173.61,214.75,115.86,185.23,74.14,37.18
2/2/2023,150.82,264.6,470.83,165.54,229.56,47.87333333,138.94,142.17,169.01,339.79,103.46,60.28,49.32,263.21,129.06,113.21,41.83,246.53,207.38,136.39,174.64,369.47,244.9,30.19,173.13,209.34,120.29,181.75,74.54,37.71
2/3/2023,154.5,258.35,472.02,164.61,230.13,47.23666667,141.09,142.61,169.45,331.5,102.94,59.83,48.63,264.23,127.61,110.71,41.51,245.17,202.69,136.94,171.04,369.95,247.76,30.32,178.86,206.01,117.49,182.76,72.98,37.09
2/6/2023,151.73,256.77,475.24,163.36,229.44,46.89333333,141.92,141.4,169.64,329.27,104.03,60.17,47.57,267.92,125.73,109.87,41.28,243.85,204.04,136.18,169.05,370.8,251.42,28.69,176.48,206.81,116.5,185.99,72.36,36.28
2/7/2023,154.65,267.56,476.88,163.4,231.32,46.99333333,143.65,140.02,174.09,325.2,105.68,60.07,47.84,267.34,125.33,111.63,40.55,244,205.47,135.84,171.28,374.4,249.66,29.05,178.7,214.76,116.9,189.01,77.79,36.74
2/8/2023,151.92,266.73,483.22,163.61,230.2,46.74,142.64,138.57,170,320.79,106.64,59.72,46.96,262.82,122.91,111.78,40.52,240.2,202.22,135.98,169.63,375.1,248.87,28.24,179,213.5,115.25,187.39,76.9,36.56
2/9/2023,150.87,263.62,485.73,161.4,229.35,47.17333333,140.42,137.05,168.44,315.55,106.72,59.62,46.73,260.66,122.18,110.36,39.81,240,199.22,133.75,173.66,367.99,246.28,27.73,179.37,211.99,112.93,185.36,75.76,35.81
2/10/2023,151.01,263.1,494.25,162.15,227.2,47.90666667,141.04,138.26,171.97,316.54,108.57,59.62,47.26,262.42,122.23,108.06,40.01,242.5,200.47,135.6,167.03,371.28,247.67,27.8,179.25,212.89,113.88,186.75,75.81,36.55
2/13/2023,153.85,271.32,495.35,162.75,228.88,48.63666667,142.57,140.07,171.01,323.53,109.55,60.6,47.86,266.2,125.15,107.66,40.32,243.66,203.37,137.35,171.08,374.02,248.15,28.55,181.33,215.65,115.28,187.6,76.37,37.11
2/14/2023,153.2,272.17,492.83,162.04,229.39,48.49666667,143.2,139.28,172.32,318.43,108.74,59.59,47.7,266.61,126.2,107.66,40.33,241.03,201,136.01,169.96,371.78,244.36,28.64,181.02,218.45,114.21,184.13,76.46,36.75
2/15/2023,155.33,269.32,491.25,159.37,228.92,48.85666667,143.8,138.96,169.01,320.69,107.68,59.59,48.45,266.56,127.48,109.24,40.38,240.065,201.71,136.4,171.1,374.34,248.7,28.85,180.67,217.44,114.79,185.22,76.34,36.52
2/16/2023,153.71,262.15,487.35,158.24,225.83,48.09,141.82,137.14,166.57,321.24,106.51,59.22,50.99,265.83,124.38,105.83,39.84,234.22,199.36,135,168.11,370.2,246.52,28.2,177.94,212.21,112,183.06,75.47,36.32
2/17/2023,152.55,258.06,499.08,160.39,223.56,48.81333333,142.24,140.01,162.85,317.95,109.52,60.12,50.77,269.99,124.84,105.22,40.22,240.53,201.42,135.02,165.17,368.5,247.79,27.61,177.3,211.66,112.99,185.75,75.08,36.76
2/20/2023,152.55,258.06,499.08,160.39,223.56,48.81333333,142.24,140.01,162.85,317.95,109.52,60.12,50.77,269.99,124.84,105.22,40.22,240.53,201.42,135.02,165.17,368.5,247.79,27.61,177.3,211.66,112.99,185.75,75.08,36.76
2/21/2023,148.48,252.67,491.31,158,220.62,49.11,139.63,139.91,161,295.5,109.07,59.8,49.69,268.55,121.1,102.09,39.2,238.24,196.76,131.71,161.62,361.12,240.71,26.06,173.48,205.52,109.25,185.25,72.96,36.16
2/22/2023,148.91,251.51,488.89,157.78,220.02,48.08,138.56,140.5,160.35,296.3,109.16,59.98,49.31,268.64,119.9,101.68,39.28,236.16,195.49,130.97,163.36,360.89,237.89,25.47,174.7,205.76,108.94,186.12,72.91,36.08
2/23/2023,149.4,254.77,491.69,157.73,221.13,47.36333333,139.67,140.05,161.93,299.31,110.59,60.09,49.21,266.78,119.96,101.73,38.53,237.62,195.02,130.79,164.12,363.54,237.95,25.61,175.14,208.13,108.91,185.47,72.84,36.21
2/24/2023,146.71,249.22,484.33,155.97,219.55,47.49,140.93,139.26,162.41,296.66,109.89,59.84,48.48,263.68,118.04,100.3,38.74,233.66,192.04,130.57,162.2,363.85,236.17,25.14,174.25,198.15,107.8,185.33,72.92,35.8
2/27/2023,147.92,250.16,483.32,155.63,220.35,47.14666667,142.16,139.14,162.82,296.01,109.36,59.82,48.73,264.78,118.53,100.45,38.88,234.45,192.45,130.49,163.14,365.53,239.98,24.9,173.3,200.46,108.27,185.33,73.03,35.39
2/28/2023,147.41,249.42,475.94,153.26,219.94,47.37666667,143.35,137.56,160.77,296.54,106.24,59.51,48.42,263.91,118.79,99.61,38.81,231.66,191.48,129.3,163.61,351.65,239.55,24.93,173.99,201.55,107.74,185.12,73.03,35.53
3/1/2023,145.31,246.27,475.22,152.57,218.36,46.71666667,142.55,137.66,162.05,290.79,106.65,58.86,48.34,262.72,118.58,98.54,38.3,236.19,192.88,128.19,167.35,346.23,248.67,25.33,175.91,204.55,110.21,184.05,73.67,35.2
3/2/2023,145.91,251.11,477.7,152.45,219.06,46.83333333,141.07,139.93,162.56,293.02,107.01,59.72,48.53,267.57,119.58,98.92,38.41,234.74,194.45,128.93,186.59,349.1,252.18,26.2,175.34,210.06,109.9,183.19,74.91,35.38
3/3/2023,151.03,255.29,478.56,154.02,223.77,46.89,143.66,140.95,164.96,298.45,106.88,59.44,49.28,269.07,120.94,101.14,38.26,234.81,196.82,129.64,186.43,357.09,255.31,26.4,179.09,215.11,111.26,183.59,74.65,36.09
3/6/2023,153.83,256.87,480.78,155.56,226.75,46.88333333,142.82,140.35,166.17,298.21,111.1,60.36,49.42,270.64,120.17,100.66,38.15,235.11,197.04,130.19,183.8,357.05,253.98,25.99,179.06,211.92,109.93,183.35,72.8,35.45
3/7/2023,151.6,254.15,473.88,154.09,223.17,46.41666667,138.62,137.56,164.03,290.7,111.27,60.01,48.91,267.13,119.59,99.06,37.91,228.72,195.62,128.25,183.32,346.08,246.14,25.53,175.32,207.92,107.09,180.37,71.13,34.14
3/8/2023,152.87,253.7,470.6,152.96,222.19,46.03333333,137.8,137.58,162.99,291.49,108.28,60.04,49.11,265.33,119.86,99.3,37.53,228.43,195.57,128.05,182.95,349.29,248.72,25.98,174.83,207.2,107.16,177.77,72.1,34.48
3/9/2023,150.59,252.32,464.91,151.24,220.01,45.72333333,130.34,136.57,160.51,288,107.6,59.46,48.81,261.63,117.87,96.14,36.55,225.79,192.88,126.16,178.72,342.09,240.96,26.44,172.12,201.24,105.52,173.92,70.82,33.29
3/10/2023,148.5,248.59,460.33,151.61,216.14,45.65666667,133.65,137.19,159.67,286.31,107.69,59.21,48.56,262.03,117.49,93.57,36.68,227.87,193.33,125.45,173.18,327.67,227.01,27.22,165.7,203.07,104.06,175.68,70.34,33.26
3/13/2023,150.47,253.92,463.68,153.06,214.47,45.79,131.25,138.14,158.71,286.52,105.73,59.81,48.41,263.08,116.86,92.6,36.54,233.18,193.1,125.58,175.51,315.51,224.7,26.95,157.63,203.37,103.5,172.22,69.25,33.57
3/14/2023,152.59,260.79,464.58,153.92,218.66,46.03333333,134.62,139.85,160.76,285.57,106.97,60.03,49.05,265.9,119,93.36,36.88,230.58,192.97,124.65,182.89,322.15,225.67,28.01,163.91,207.28,102.78,171.76,70.3,33.29
3/15/2023,152.99,265.44,465.43,154.35,216.37,46.54666667,128.26,141.83,153.8,287.97,107.63,60.43,49.06,266.34,118.17,93.1,37.06,234.9,188.12,123.28,182.91,312.19,217.26,28.41,159.81,198.21,102.78,166.49,67.84,33.54
3/16/2023,155.85,276.2,472.02,154.03,217.45,46.09333333,130.75,142.89,154.29,286.73,107.34,60.3,50.12,270.57,120.65,94.29,36.58,234.57,189.14,124.7,187.3,315.09,218.71,30.18,160.73,203.19,104.21,172.21,69.22,33.41
3/17/2023,155,279.43,469.5,152.38,217.39,46.46666667,125.81,142.93,152.34,288.39,104.1,60.02,50.19,267.2,120.39,93.2,36.79,229.79,184.64,123.69,184.85,303.54,215.01,29.81,156.52,201.05,103.02,165.03,67.55,32.91
3/20/2023,157.4,272.23,476.96,153.89,218.15,46.96666667,127.14,145.13,154.58,289.26,105.85,60.6,50.94,270.74,121.2,94.22,37.43,234.72,189.88,125.94,185.25,309.53,220.31,29.16,158.74,204.77,104.31,168.71,68.93,33.19
3/21/2023,159.28,273.78,480.1,153.89,221.95,46.80666667,130.55,144.08,159.31,289.43,105.54,60.32,50.67,270.21,125.61,96.54,37.74,232.95,191.16,126.57,188.68,317.28,224.92,28.46,164.56,204.7,104.29,171.75,69.67,33.54
3/22/2023,157.83,272.29,475.52,151.05,220.04,46.50666667,127.18,143.99,156.07,282.61,104.4,60.05,49.46,267.87,119.5,94.9,37.31,229.83,187.16,124.05,186.51,313.67,219.95,28.13,162.75,196.16,101.54,166.63,68.2,32.5
3/23/2023,158.93,277.66,469.91,151.13,222.59,46.88333333,126.84,143.79,154.52,283.91,104.23,59.92,49.73,269.62,120.97,95.83,37.37,233.1,186.92,123.37,187.44,314.85,219.44,29.03,162.76,197.9,101,163.86,68.36,32.33
3/24/2023,160.25,280.57,475.99,152.65,221.04,47.26666667,124.91,146.72,156.06,283.02,104.8,60.9,50.51,271.33,120.71,94.08,37.66,238.03,188.16,125.29,190.06,312.57,217.01,29.36,159.78,197.53,101.14,164.91,68.6,32.7
3/27/2023,158.28,276.38,481.9,153.3,221.81,48.05666667,128.49,145.95,157.65,281.27,106.93,61.35,50.54,273.84,117.81,95.62,38.05,236.76,187.99,129.31,191.26,318.53,218,29.18,163.12,200.57,101.49,166.35,68.94,32.94
3/28/2023,157.65,275.23,472.58,151.82,220.33,47.87,128.88,146.36,159.49,280.82,105.53,61.42,50.39,275.85,117.87,94.82,38,238.48,187.92,129.34,192.3,318.44,220.16,29.29,159.21,204.96,101.74,165.88,69.58,33.82
3/29/2023,160.77,280.51,466.59,153.31,223.3,48.07666667,129.14,146.81,160.86,283.36,104.92,61.86,51.17,277.44,120.49,96.87,38.48,241.03,189.07,129.71,196.64,320.72,223,31.52,163.59,207.97,103.19,169.86,70.83,34.15
3/30/2023,162.36,284.05,470.06,153.43,222.36,48.55666667,128.75,147.45,162.39,285.36,105.92,61.85,51.43,277.79,120.1,98.1,38.66,241.5,189.12,129.22,196.6,321.14,224.54,32.09,162.41,211.04,102.78,170.82,70.63,34.63
3/31/2023,164.9,288.3,472.59,155,225.46,49.15,130.31,148.69,163.16,295.12,106.39,62.03,52.275,279.61,122.64,100.13,38.89,241.75,191.12,131.09,199.78,327.11,228.84,32.67,164.95,212.43,105.11,171.41,71.77,34.58
4/3/2023,166.17,287.23,494.19,156.85,229,49.56333333,130.16,149.51,169.95,297.73,108.87,62.4,52.31,282.14,121.67,99.76,39.22,244.44,193.28,132.06,196.49,326.52,229.87,32.89,163.78,215.39,104.57,172.29,71.89,35.46
4/4/2023,165.63,287.18,493.25,158.49,227.66,49.07666667,128.42,150.23,169.04,294.96,108.83,62.21,51.82,282.28,123.69,99.57,39.65,247.53,190.94,131.6,197.2,322.65,217.45,33.1,162.56,213.9,102.25,168.63,70.22,35.85
4/5/2023,163.76,284.34,509.23,165.61,228.17,49.89,127.61,151.26,169.88,288.67,111.91,62.8,51.82,282.02,120.9,99.91,40.11,253.37,189.43,132.14,195.31,321.53,213.53,32.83,161.08,210,102.29,170.31,70.36,36.12
4/6/2023,164.66,291.6,512.81,165.15,225.99,50.26666667,127.47,152.22,167.65,288.61,112.33,62.84,51.27,282.89,120.22,99.97,39.48,253.32,190.46,130.5,192.55,322.4,209.17,32.81,158.83,211.37,101.56,171.27,69.64,35.78
4/7/2023,164.66,291.6,512.81,165.15,225.99,50.26666667,127.47,152.22,167.65,288.61,112.33,62.84,51.27,282.89,120.22,99.97,39.48,253.32,190.46,130.5,192.55,322.4,209.17,32.81,158.83,211.37,101.56,171.27,69.64,35.78
4/10/2023,162.03,289.39,515.18,164.32,226.43,50.17,127.89,150.96,168.29,291.17,112.61,62.69,51.33,283.78,121.91,100.81,39.35,250.9,191.68,131.03,191.49,324.96,215.53,32.52,161.14,210.78,102.76,172.65,69.81,36.1
4/11/2023,160.8,282.83,520.97,164.27,228.45,50.02333333,128.52,150.66,169.22,293.77,112.49,62.58,50.62,284.48,123.3,100.42,39.45,251.43,192.19,130.42,188.89,327.37,220.6,32.35,161.83,212.32,104.56,173.55,70.68,36.31
4/12/2023,160.1,283.49,521.19,163.92,227.81,49.78,128.5,151.07,169.82,290.44,113.75,62.69,50.11,285.3,123.66,97.94,39.2,249.5,193.23,128.54,190.32,330.24,220.5,32.02,159.29,212.34,104.37,173.84,70.83,35.69
4/13/2023,165.56,289.84,526.23,166.11,232.69,49.83,128.99,151.77,172.09,292.15,115.58,63.15,50.8,289.07,126.43,100.84,39.32,251.44,195.9,127.9,194.02,332.13,221.67,32.13,162.3,213.59,106.15,173.2,71.27,35.78
4/14/2023,165.21,286.14,511.79,165.84,234.02,49.49333333,138.73,151,172.44,292.19,115.31,63.05,50.54,288.98,125.95,99.9,39.22,250,196.55,128.14,194.65,336.92,223.68,31.89,163.22,201.71,105.77,168.37,70.46,35.32
4/17/2023,165.23,288.8,505.35,165.67,233.48,49.84,139.83,151.05,170.92,295.4,115.01,63.46,50.28,289.31,126.19,100.3,39.46,248.07,197.86,127.82,197.08,339.68,225.24,32.14,163.71,205.03,106.78,171.28,71.15,35.94
4/18/2023,166.47,288.37,504.48,161.01,233.6,49.95,141.4,151.21,170.52,298.95,114.83,63.56,50.31,290.91,126.21,100.93,38.94,246.09,196.93,127.78,198.5,333.91,225.2,31.83,164.4,208.37,106.27,172,71.63,35.58
4/19/2023,167.63,288.45,486.2,162.53,232.57,50.00333333,141.22,151.24,170.68,296.91,114.13,63.68,48.04,291.27,125.67,98.75,38.6,246.21,197.81,126.32,198.92,336.89,224.65,31.15,164.95,208.71,106.08,182.57,71.21,34.83
4/20/2023,166.65,286.11,487.46,163.58,234.6,50.32333333,140.81,150.85,169.85,298.57,114.17,63.96,46.58,291,124.45,98.07,37.19,243.46,196.75,126.36,197.51,338.71,222.27,30.86,163.28,207.23,104.73,179.26,70.29,35.37
4/21/2023,165.02,285.76,483.82,162.69,234.05,50.57666667,140.54,156.07,169.12,300.04,115.37,64.05,47.03,292.06,125.53,99.57,37.32,243.86,196.08,125.73,199.03,341.66,220.27,30.3,163.78,205.15,104.48,179.5,69.89,35.27
4/24/2023,165.33,281.77,488.94,163.68,232.76,50.92,140.73,156.35,171.48,301.64,115.94,63.95,47.39,293.2,127.09,99.68,37.1,244.45,196.78,125.4,194.92,343.96,223.43,29.66,160.59,205.77,105.06,179.13,70.55,35.5
4/25/2023,163.77,275.42,491.92,165.18,229.59,50.52333333,137.67,156.39,168.99,296.33,116.53,63.85,47.09,291.51,124.66,98.01,37.3,244.87,195.96,125.89,190.67,339.48,218.63,28.88,156.12,202.19,104.37,177.32,67.99,34.89
4/26/2023,163.76,295.37,482.95,162.62,228.15,50.30333333,135.23,154.58,165.98,288.07,113.43,63.55,46.54,289.76,123.84,96.61,36.92,238.8,190.9,125.85,191.52,336.56,216.19,29.05,155.72,203.03,102.92,176.61,67.37,34.81
4/27/2023,168.41,304.83,490.47,163,229.01,50.46,137.05,156.47,166.95,293.93,115.16,63.68,46.56,294.72,125.7,99.93,38.79,240.34,198.61,126.97,195.94,341.6,214.33,29.86,158.45,206.04,105.33,180.25,68.7,35.1
4/28/2023,169.68,307.26,492.09,163.7,232.73,50.32333333,138.24,156.38,168.58,300.54,115.47,64.15,47.25,295.75,126.72,102.5,38.83,239.74,199.84,126.41,198.37,343.44,218.8,31.06,161.34,206.78,106.22,181.14,69.72,35.25
5/1/2023,169.59,305.56,495.7,163.6,232.51,50.53,141.2,156.57,167.24,297.7,116.34,64.3,47.34,297.58,127.92,102.21,38.71,238.9,200.48,126.09,197.79,340.57,217.27,30.3,159.32,203.87,105.85,181.76,69.38,34.61
5/2/2023,168.54,305.41,493.39,165.03,226.98,50.39333333,138.92,156.43,160.04,294.28,117.89,64.01,46.36,298.07,127.26,100.6,37.67,235.97,198.26,125.16,193.84,333.37,215.15,29.77,153.25,203.25,102.98,180.53,65.03,33.5
5/3/2023,167.45,304.4,489.44,162.87,225.98,50.20666667,135.98,156.23,156.83,293.08,118.22,63.65,45.96,295.22,126.74,100.86,37.98,229.31,197.96,123.45,192.61,328.65,215.64,30.65,152.21,200.93,102.83,179.15,64.4,31.96
5/4/2023,165.79,305.41,487.28,162.13,225.6,50.15666667,134.12,155.51,156.22,285.75,117.37,63.72,45.7,295.16,123.67,97.45,37.35,231.89,196.22,122.57,192.38,321.26,210.38,31.24,148.81,197.05,101.84,179.14,64.06,31.55
5/5/2023,173.57,310.65,494.28,162.68,231.78,50.59,136.74,156.03,160.21,289.62,117.68,64.02,46.25,296.6,126.59,100.52,37.83,236.53,198.42,123.65,197.59,327.02,215.09,30.99,152.65,198.34,103.35,182.3,65.51,32.17
5/8/2023,173.5,308.65,492.62,162.31,232.23,50.90666667,137.07,155.3,159.58,287.93,118.38,63.92,46.34,296.69,126.88,102.97,37.83,234.62,196.95,123.4,197.9,326.51,214.79,30.77,153.04,197.26,102.34,182.57,64.77,31.66
5/9/2023,171.77,307,490.38,161.05,233.26,50.99333333,136.41,153.71,159.12,290.58,117.43,63.39,46.47,296.66,125.1,102.18,37.57,234.43,197.13,121.17,201.18,324.77,213.49,30.1,153.38,201.88,100.8,183.75,64.27,31.44
5/10/2023,173.555,312.31,490.07,161.65,231.27,50.85,136.48,154.03,157.09,289.03,117.9,63.5,46.71,296.57,123.51,101.14,37.63,234.11,197.34,122.02,204.85,322.55,213.17,29.97,148.68,200.84,100.9,183.16,64.14,31.59
5/11/2023,173.75,310.11,488.76,160.99,231.01,51.04,136.05,154.39,156.22,287.69,117.55,63.86,46.37,294.79,122.22,92.31,37.6,232.29,193.98,120.9,203.47,320.72,210.03,28.86,147.99,201.84,100.78,182.81,63.86,31.17
5/12/2023,172.57,308.97,491.23,160.78,231.38,51.02333333,134.1,155.96,156.62,290.47,117.14,64.11,46.71,296.14,120.21,91.99,37.59,232.95,193.62,122.84,201.81,319.5,209.54,28.95,147.93,200.7,100.27,182.09,63.77,31.07
5/15/2023,172.07,309.46,486.86,159.55,232.81,50.62666667,135.23,156.01,157.2,288.54,116.37,63.94,47.1,295.9,119.83,92.86,36.77,233.53,194.31,123.36,203.33,322.07,211.29,29.8,150,202.77,100.49,182.81,65.62,31.5
5/16/2023,172.07,311.74,479.72,159.34,230.47,49.92666667,134.32,155.74,153.51,282.33,116.08,63.22,46.92,294.15,116.48,90.98,36.05,227.88,191.61,123.46,204.56,320.81,207.2,29.22,148.41,200.87,98.01,181.51,65,31.35
5/17/2023,172.69,314,484.81,158.99,232.65,49.84333333,138.45,155.08,155.71,292.39,114.76,63.15,47.63,293.46,116.98,92.77,36.18,225.02,196.02,125.71,209.38,330.18,212.1,28.87,152.09,206.87,100.18,181.68,65.6,32.04
5/18/2023,175.05,318.52,479.23,158.48,233.6,50.49,139.5,152.53,154.01,295.16,114,62.8,48.2,294.05,118.87,93.76,36.13,224.23,198.25,126.15,213.32,329.58,214.72,29.68,153.48,207.24,99.64,183.34,66.89,31.46
5/19/2023,175.16,318.34,478.82,158.91,233.31,49.97,139.18,153.17,155.23,290.88,115.49,62.83,49.13,295.55,114.76,91.35,36.05,223.42,197.35,127.26,210.36,326.15,214.78,29.93,152.95,205.49,99.03,183.72,66.75,31.28
5/22/2023,174.2,321.18,480.62,156.87,231.28,49.53,138.03,149.16,152.44,290.66,114.49,61.51,48.82,289.35,110.18,91.82,35.96,223.99,196.93,127.5,210.26,324.92,214.26,30.28,155.51,205.91,101.71,181.1,67.08,31.19
5/23/2023,171.56,315.26,479.44,156.81,224.58,49.43666667,136.59,147.55,156.85,294.94,113.27,61.4,48.91,286.37,108.78,89.82,36.24,224.44,194.97,128.18,206.64,323.57,212.71,29.51,152.56,202.6,100.7,179.31,67.39,31.6
5/24/2023,171.84,313.85,480.83,156.66,222.25,49.21,135.34,146.33,157.27,291.1,113.6,60.88,48.41,285.92,108.29,89.07,35.87,221.32,191.86,125.68,209.06,319.81,209.7,29,150.72,199.27,96.99,175.99,66.27,30.79
5/25/2023,172.99,325.92,477.7,154.41,223.38,48.72,135.67,145.39,154.56,286.75,112.3,60.41,49.03,285.52,107.48,88.14,34.82,217.46,192.27,126.76,209.91,323.88,209.98,27.4,151.08,200.87,97.05,173.67,66.53,29.97
5/26/2023,175.43,332.89,481.52,154.35,225.01,48.80666667,136.94,145.4,154.08,292.83,111.07,60.26,49.86,286.04,107.51,88.29,35,216.93,193.75,128.89,215.44,332.01,211.8,29,157.24,203.63,96.94,172.29,67.6,30.01
5/29/2023,175.43,332.89,481.52,154.35,225.01,48.80666667,136.94,145.4,154.08,292.83,111.07,60.26,49.86,286.04,107.51,88.29,35,216.93,193.75,128.89,215.44,332.01,211.8,29,157.24,203.63,96.94,172.29,67.6,30.01
5/30/2023,177.3,331.21,479.85,154.37,221.64,48.68666667,137.46,143.18,153.12,292.4,109.17,59.78,50.17,284.92,106.52,87.82,34.9,218.53,194.55,129.48,218.87,330.83,209.9,29.99,158.01,204.69,96.06,173.29,68.72,29.93
5/31/2023,177.25,328.39,487.24,155.06,221.03,48.95666667,135.71,142.5,150.62,283.45,110.41,59.66,49.67,285.11,105.26,87.96,35.63,220.65,191.6,128.59,223.38,323.9,205.75,31.44,158.56,205.7,93.31,169.24,67.19,30.37
6/1/2023,180.09,332.58,493.63,154.54,226.5,49.13666667,137.58,143.96,152.16,288.39,110.93,60,49.74,287.87,103.63,88.59,35.72,214.27,193.86,129.82,212.9,316.4,209.07,31.13,162.72,207.96,94.28,171.3,67.44,30.32
6/2/2023,180.95,335.4,499.58,156.97,228.79,49.60666667,140.47,146.52,156.26,295.94,112.52,61.16,50.02,289.91,107.78,90.77,34.58,218.07,198.85,132.42,213.03,323.65,226.63,31.31,168.56,213.32,102.53,175.13,72.37,31.19
6/5/2023,179.58,335.94,498.19,158.32,226.77,49.93333333,139.09,145.94,155.51,293.1,113.11,60.75,50.21,288.43,105.2,91,34.46,221.88,197.18,132.64,209.86,321.81,222.47,29.86,167.43,208.78,97.98,174.37,71.57,31.25
6/6/2023,179.21,333.68,487.57,158.18,228.22,49.92666667,139.34,144.49,155.79,296,110.01,60.31,49.81,284.54,106.19,92.16,34.7,221.22,196.34,132.69,212.85,326.8,226.68,30.96,171.82,207.29,98.29,174.95,71.04,31.53
6/7/2023,177.82,323.38,482.13,158.52,225.27,50,140.69,144.8,159.83,301.7,108.61,60.22,49.78,281.9,107.09,92.52,35.26,221.25,198.39,134.38,205.73,335.75,235.55,31.28,171.55,211.93,101,175.78,71.03,31.93
6/8/2023,180.57,325.26,490.23,160.26,223.05,50.72333333,140.73,146.44,159.24,301.09,110.32,60.37,49.68,285.78,106.2,92.53,35.43,220.76,198.15,134.41,209.53,335.47,234.45,31.82,171.14,218.11,100.76,174.91,70.44,31.85
6/9/2023,180.96,326.79,493.62,160.01,223.56,51.03,141.01,146.56,158.86,297.35,110.71,60.47,49.66,286.79,105.86,91.93,35.47,218.76,197.89,135.3,215.31,336.02,235.03,31.34,171.72,217.31,99.9,175.6,69.67,31.42
6/12/2023,183.79,331.85,492.59,159.9,226.17,51.36666667,141,145.41,157.33,300.86,109.86,60.21,50.48,288.57,106.83,93.14,35.61,217.36,198.5,136.42,213.69,339.49,237.9,33.07,173.64,221.56,101.26,174.77,69.72,31.64
6/13/2023,183.31,334.29,491.31,160.74,223.4,51.76666667,142.02,145.06,158.51,300.08,109.99,60.45,50.8,288.55,106.78,93.85,35.48,221.99,201.11,137.6,208.98,342.5,245.44,33.91,175.14,220.38,102.74,176.12,70.77,31.95
6/14/2023,183.95,337.34,459.86,161.56,223.44,52.29,141.49,146.42,157.09,299.71,108.66,60.86,50.96,288.44,112.86,92.45,35.73,222.28,200.52,137.2,209.4,338.42,243.32,35.58,174.47,216.9,101.95,173.55,69.94,31.51
6/15/2023,186.01,348.1,465.89,163.73,226.17,52.57666667,143.09,148.45,158.28,302.02,109.4,61.23,51.93,292.61,112.41,92.94,36.44,228.44,203.73,138.4,211.92,339.74,247.67,35.82,173.81,219.41,103.81,175.97,69.71,32.02
6/16/2023,184.92,342.33,458.49,164.23,228.91,51.84333333,143.26,149.54,157.26,300.38,109.32,61.67,52.07,293.7,113.59,91.32,36.46,229.66,202.97,137.48,211.76,338.31,245.27,36.37,172.21,219.99,104.54,176.75,69.41,32.67
6/19/2023,184.92,342.33,458.49,164.23,228.91,51.84333333,143.26,149.54,157.26,300.38,109.32,61.67,52.07,293.7,113.59,91.32,36.46,229.66,202.97,137.48,211.76,338.31,245.27,36.37,172.21,219.99,104.54,176.75,69.41,32.67
6/20/2023,185.01,338.05,469.39,164.13,226.47,51.38666667,142.53,148.16,153.68,301.41,110.23,61.26,51.55,293.04,109.54,89.75,35.81,228.59,200.4,135.96,216.97,330.72,241.15,35,169.41,212.37,102.3,175.56,68.7,32.39
6/21/2023,183.96,333.56,476.75,163.88,227.25,51.48666667,142.32,149.44,154.88,300.7,111.16,61.43,50.85,294.52,109.98,88.64,35.83,227.04,201.8,133.69,209.59,325.07,241.48,32.9,167.92,212.08,101.47,175.29,68.42,31.56
6/22/2023,187,339.71,479.05,165.62,228.39,51.91666667,139.58,149.95,152.64,301.18,113.72,61.85,51.12,293.3,110.46,88.49,35.85,229.66,200.65,131.17,213.29,319.58,237.34,32.71,168.26,205.61,100.43,175.01,67.84,31.89
